tripduration,start station name,end station name,bikeid,usertype,birth year,age,gender
226,Dixon Mills,Grove St PATH,29503,Subscriber,1986,31,Male
569,Lincoln Park,Sip Ave,29611,Subscriber,43,43,Male
909,Heights Elevator,Newport Pkwy,29210,Subscriber,1986,31,Male
207,Dixon Mills,Grove St PATH,29522,Subscriber,28,28,Male
669,Monmouth and 6th,Essex Light Rail,29618,Subscriber,40,40,Female
878,Heights Elevator,Newport Pkwy,26184,Subscriber,1986,31,Female
862,Grove St PATH,Grove St PATH,29241,Subscriber,1985,32,Male
238,Hamilton Park,Grove St PATH,26288,Subscriber,42,42,Male
282,Essex Light Rail,City Hall,26212,Subscriber,41,41,Male
401,Baldwin at Montgomery,Grove St PATH,29222,Subscriber,1986,31,Male
549,Lincoln Park,Sip Ave,29536,Subscriber,1969,48,Male
580,Riverview Park,Sip Ave,29597,Subscriber,1990,27,Male
290,Marin Light Rail,Grove St PATH,29549,Subscriber,1984,33,Female
212,Marin Light Rail,Grove St PATH,29478,Subscriber,29,29,Male
290,JC Medical Center,Grove St PATH,29496,Subscriber,1985,32,Male
850,Hamilton Park,Grove St PATH,26266,Subscriber,1981,36,Male
533,Hamilton Park,Exchange Place,29459,Subscriber,43,43,Male
3371,Grove St PATH,Grove St PATH,26176,Subscriber,1985,32,Male
181,Van Vorst Park,Grove St PATH,29661,Subscriber,47,47,Male
184,Van Vorst Park,Grove St PATH,29462,Subscriber,30,30,Male
572,Columbus Drive,Hamilton Park,29242,Subscriber,1984,33,Male
327,Oakland Ave,Sip Ave,29490,Subscriber,1980,37,Male
389,Liberty Light Rail,Grove St PATH,26211,Subscriber,1983,34,Male
46949,Manila & 1st,Manila & 1st,29447,Customer,NULL,NULL,Unknown
339,Manila & 1st,Exchange Place,26254,Subscriber,1964,53,Male
220,Marin Light Rail,Paulus Hook,26304,Subscriber,41,41,Male
436,Warren St,Morris Canal,29642,Subscriber,1986,31,Male
357,Astor Place,Sip Ave,29289,Subscriber,1985,32,Female
809,Astor Place,Exchange Place,29487,Subscriber,28,28,Male
569,Hamilton Park,Paulus Hook,29226,Subscriber,23,23,Male
314,Oakland Ave,Sip Ave,26294,Subscriber,41,41,Male
426,Essex Light Rail,Newport PATH,26207,Subscriber,1982,35,Male
1654,Essex Light Rail,Newport PATH,29290,Subscriber,46,46,Male
590,Brunswick St,Newport PATH,29556,Subscriber,1990,27,Male
910,Lafayette Park,Columbus Drive,29548,Subscriber,30,30,Male
376,Hamilton Park,Grove St PATH,29442,Subscriber,59,59,Male
526,Marin Light Rail,Paulus Hook,29476,Subscriber,39,39,Male
254,Warren St,Grove St PATH,29220,Subscriber,30,30,Male
275,Brunswick & 6th,Grove St PATH,29251,Subscriber,1983,34,Male
234,Essex Light Rail,Paulus Hook,29618,Subscriber,1992,25,Male
592,Astor Place,Sip Ave,26303,Subscriber,1986,31,Female
271,Exchange Place,Essex Light Rail,26160,Subscriber,1985,32,Female
369,Hamilton Park,Newport Pkwy,29257,Subscriber,1954,63,Male
373,Brunswick & 6th,Columbus Drive,29306,Subscriber,42,42,Male
398,Newport PATH,Exchange Place,26258,Subscriber,61,61,Male
2310,Hamilton Park,Jersey & 6th St,26301,Subscriber,46,46,Male
551,Newport Pkwy,Exchange Place,26204,Subscriber,39,39,Male
292,Hamilton Park,Grove St PATH,29297,Subscriber,39,39,Male
637,Hamilton Park,Grove St PATH,29280,Subscriber,1954,63,Female
430,Pershing Field,Sip Ave,29270,Subscriber,1985,32,Male
357,Oakland Ave,Sip Ave,29454,Subscriber,28,28,Male
244,Brunswick & 6th,Manila & 1st,29286,Subscriber,23,23,Male
328,Hamilton Park,Warren St,29124,Subscriber,1983,34,Male
231,Brunswick St,Grove St PATH,26272,Subscriber,1979,38,Male
149,Essex Light Rail,Exchange Place,26160,Subscriber,1982,35,Male
369,Brunswick & 6th,Grove St PATH,29122,Subscriber,40,40,Male
172,Marin Light Rail,Grove St PATH,29281,Subscriber,1979,38,Male
305,Marin Light Rail,Grove St PATH,29680,Subscriber,46,46,Male
330,Monmouth and 6th,Grove St PATH,29616,Subscriber,29,29,Male
264,Morris Canal,Exchange Place,29642,Subscriber,1992,25,Male
529,Newport Pkwy,Paulus Hook,29210,Subscriber,1986,31,Male
654,Brunswick St,Essex Light Rail,29204,Subscriber,23,23,Male
275,Jersey & 6th St,Grove St PATH,29679,Subscriber,1984,33,Male
402,Hamilton Park,Newport Pkwy,26267,Subscriber,51,51,Male
414,Manila & 1st,Exchange Place,26219,Subscriber,1980,37,Male
316,Hamilton Park,Grove St PATH,26295,Subscriber,1979,38,Male
524,Newport Pkwy,Exchange Place,29257,Subscriber,1991,26,Male
279,Paulus Hook,Columbus Drive,29544,Subscriber,1972,45,Male
336,Marin Light Rail,Grove St PATH,26255,Subscriber,42,42,Male
328,Hamilton Park,Newport PATH,29668,Subscriber,1980,37,Male
631,Newark Ave,Paulus Hook,29644,Customer,NULL,NULL,Unknown
261,Jersey & 3rd,Grove St PATH,26283,Subscriber,61,61,Female
252,Jersey & 6th St,Grove St PATH,26174,Subscriber,29,29,Female
1141,Pershing Field,Exchange Place,26222,Subscriber,30,30,Male
396,Columbus Drive,Newport PATH,29306,Subscriber,NULL,NULL,Unknown
373,Columbia Park,Danforth Light Rail,29230,Customer,NULL,NULL,Unknown
280,Hamilton Park,Grove St PATH,29298,Subscriber,1982,35,Male
356,Brunswick & 6th,Columbus Drive,26198,Subscriber,1981,36,Female
320,Baldwin at Montgomery,Sip Ave,29525,Subscriber,1992,25,Male
214,Warren St,Exchange Place,29285,Subscriber,1984,33,Male
299,Brunswick & 6th,Grove St PATH,29262,Subscriber,1984,33,Male
298,Hamilton Park,Manila & 1st,29203,Subscriber,61,61,Male
319,Hamilton Park,Manila & 1st,26238,Subscriber,1983,34,Female
423,Warren St,Newport PATH,29124,Subscriber,30,30,Male
255,Grove St PATH,JC Medical Center,29516,Subscriber,1981,36,Male
412,Newport Pkwy,Warren St,29126,Subscriber,39,39,Male
526,Central Ave,Sip Ave,26164,Subscriber,1954,63,Male
379,City Hall,Brunswick St,26300,Subscriber,1985,32,Male
304,Marin Light Rail,Exchange Place,29450,Subscriber,29,29,Male
259,JC Medical Center,Grove St PATH,26173,Subscriber,28,28,Female
268,Grove St PATH,Exchange Place,26310,Subscriber,28,28,Male
801,Newark Ave,Paulus Hook,29582,Subscriber,1973,44,Female
291,Marin Light Rail,Grove St PATH,26201,Subscriber,30,30,Male
92,Exchange Place,Paulus Hook,29258,Subscriber,42,42,Male
218,Van Vorst Park,Grove St PATH,26194,Subscriber,29,29,Male
325,Warren St,Newport PATH,29266,Subscriber,1986,31,Male
371,Brunswick & 6th,Grove St PATH,29300,Subscriber,39,39,Male
279,Brunswick St,Grove St PATH,26235,Subscriber,23,23,Male
330,Oakland Ave,Sip Ave,29589,Subscriber,28,28,Male
1017,Exchange Place,Hilltop,26316,Subscriber,24,24,Female
714,Oakland Ave,Warren St,29201,Subscriber,1983,34,Male
156,Marin Light Rail,Essex Light Rail,29533,Subscriber,1992,25,Male
372,Warren St,Exchange Place,29126,Subscriber,1982,35,Male
677,Oakland Ave,Grove St PATH,29253,Subscriber,1980,37,Male
410,Brunswick St,Grove St PATH,29202,Subscriber,1986,31,Male
87,Columbus Drive,Warren St,29548,Subscriber,42,42,Female
956,Columbus Drive,Columbus Drive,26198,Subscriber,28,28,Male
1191,Riverview Park,Exchange Place,29647,Subscriber,1983,34,Male
218,Marin Light Rail,Paulus Hook,29600,Subscriber,1980,37,Male
208,Marin Light Rail,Grove St PATH,29521,Subscriber,28,28,Male
66,City Hall,Grove St PATH,29488,Subscriber,1962,55,Male
269,Brunswick St,Grove St PATH,29440,Subscriber,1990,27,Male
200,Marin Light Rail,Grove St PATH,29248,Subscriber,1983,34,Female
304,Morris Canal,Exchange Place,26160,Subscriber,43,43,Male
382,Astor Place,Sip Ave,29588,Subscriber,30,30,Male
715,Hamilton Park,Essex Light Rail,26299,Subscriber,1992,25,Male
240,Hamilton Park,Grove St PATH,29484,Subscriber,1990,27,Male
1139,Central Ave,Exchange Place,29199,Subscriber,1979,38,Male
234,Hamilton Park,Grove St PATH,29437,Subscriber,47,47,Male
271,Brunswick & 6th,Grove St PATH,26252,Subscriber,1992,25,Male
550,Hamilton Park,Exchange Place,26192,Subscriber,1992,25,Male
716,Riverview Park,Grove St PATH,26231,Subscriber,30,30,Male
365,Paulus Hook,Newport PATH,29482,Subscriber,1990,27,Male
233,Hamilton Park,Grove St PATH,29498,Subscriber,41,41,Male
318,Baldwin at Montgomery,Sip Ave,29602,Subscriber,30,30,Male
648,Baldwin at Montgomery,Exchange Place,26170,Subscriber,23,23,Male
377,Hamilton Park,Grove St PATH,29235,Subscriber,28,28,Female
168,Marin Light Rail,Grove St PATH,29499,Subscriber,1983,34,Male
253,Morris Canal,Exchange Place,26258,Subscriber,1963,54,Male
303,Grove St PATH,Hamilton Park,26288,Subscriber,1972,45,Male
324,Hamilton Park,Grove St PATH,26210,Subscriber,1980,37,Male
258,Morris Canal,Exchange Place,29577,Subscriber,41,41,Male
729,Sip Ave,Exchange Place,26164,Subscriber,28,28,Male
346,Brunswick & 6th,Grove St PATH,26205,Subscriber,NULL,NULL,Unknown
245,Warren St,Exchange Place,29201,Subscriber,42,42,Male
398,Newport PATH,Columbus Drive,26257,Subscriber,1990,27,Female
882,Pershing Field,Exchange Place,26158,Subscriber,30,30,Male
560,Christ Hospital,City Hall,26220,Subscriber,1984,33,Male
332,Morris Canal,Exchange Place,29211,Subscriber,1972,45,Female
111,Newark Ave,Grove St PATH,29590,Subscriber,1982,35,Male
263,Morris Canal,Exchange Place,29487,Subscriber,50,50,Male
350,Astor Place,Sip Ave,29434,Subscriber,1973,44,Female
445,Lincoln Park,Sip Ave,29665,Subscriber,28,28,Male
302,Hamilton Park,Warren St,29573,Subscriber,NULL,NULL,Unknown
295,Columbus Drive,Essex Light Rail,26198,Subscriber,1986,31,Male
333,Brunswick & 6th,Grove St PATH,29200,Subscriber,1964,53,Male
244,Hamilton Park,Grove St PATH,29636,Subscriber,57,57,Male
304,Morris Canal,Exchange Place,29623,Subscriber,1983,34,Female
407,Morris Canal,Exchange Place,29554,Subscriber,46,46,Female
254,Oakland Ave,Sip Ave,29206,Subscriber,1985,32,Male
617,Oakland Ave,Grove St PATH,26190,Subscriber,1991,26,Male
299,Hamilton Park,Grove St PATH,26271,Subscriber,1984,33,Male
323,Morris Canal,Exchange Place,26268,Subscriber,1983,34,Male
324,Christ Hospital,Hilltop,26182,Subscriber,1985,32,Male
358,Columbus Drive,Essex Light Rail,26257,Subscriber,1981,36,Male
451,Manila & 1st,Exchange Place,26238,Subscriber,24,24,Male
629,Liberty Light Rail,Exchange Place,29585,Subscriber,1985,32,Male
342,Liberty Light Rail,City Hall,29646,Subscriber,1981,36,Male
354,Hamilton Park,Grove St PATH,29628,Subscriber,50,50,Male
243,Hilltop,Sip Ave,26316,Subscriber,1992,25,Male
215,Brunswick St,Grove St PATH,26226,Subscriber,1981,36,Male
248,Hamilton Park,Grove St PATH,26261,Subscriber,29,29,Male
1319,Central Ave,Exchange Place,26183,Subscriber,1983,34,Male
470,Newport PATH,Exchange Place,29292,Subscriber,49,49,Male
696,Liberty Light Rail,Exchange Place,29273,Subscriber,1969,48,Male
589,Liberty Light Rail,Exchange Place,29508,Subscriber,1973,44,Male
260,Brunswick St,Grove St PATH,26236,Subscriber,40,40,Male
522,Liberty Light Rail,Exchange Place,29620,Subscriber,49,49,Male
161,Jersey & 6th St,Manila & 1st,26301,Subscriber,43,43,Male
340,Hamilton Park,City Hall,29520,Subscriber,49,49,Male
349,Oakland Ave,Sip Ave,29294,Subscriber,29,29,Female
278,Marin Light Rail,Exchange Place,26311,Subscriber,28,28,Female
377,Columbia Park,Danforth Light Rail,29277,Subscriber,42,42,Male
376,Newark Ave,Newport PATH,29463,Subscriber,29,29,Male
295,Hamilton Park,Grove St PATH,29494,Subscriber,1972,45,Male
777,Sip Ave,Exchange Place,26315,Subscriber,29,29,Male
524,Central Ave,5 Corners Library,29514,Subscriber,1990,27,Male
202,Morris Canal,Exchange Place,29535,Subscriber,1980,37,Male
747,Liberty Light Rail,Exchange Place,29278,Subscriber,1963,54,Male
137,Essex Light Rail,Exchange Place,26224,Subscriber,28,28,Male
341,Newark Ave,Essex Light Rail,29452,Subscriber,28,28,Male
364,Morris Canal,Exchange Place,29485,Subscriber,NULL,NULL,Unknown
430,Oakland Ave,Sip Ave,29527,Subscriber,1982,35,Male
884,Brunswick St,JC Medical Center,26300,Subscriber,39,39,Male
553,Hamilton Park,Exchange Place,26285,Subscriber,47,47,Male
237,Paulus Hook,Morris Canal,29582,Subscriber,46,46,Female
335,Morris Canal,Columbus Drive,29459,Subscriber,1984,33,Male
319,City Hall,Exchange Place,29660,Subscriber,1984,33,Male
144,Newark Ave,Grove St PATH,29304,Subscriber,28,28,Male
1535,Marin Light Rail,Marin Light Rail,29205,Subscriber,1981,36,Male
277,Columbus Drive,Paulus Hook,29544,Subscriber,1992,25,Male
323,Hamilton Park,Grove St PATH,26288,Subscriber,49,49,Male
96,Paulus Hook,Exchange Place,29210,Subscriber,24,24,Male
422,Hamilton Park,Newport PATH,26318,Subscriber,61,61,Male
779,Hamilton Park,Essex Light Rail,26175,Subscriber,42,42,Male
355,Grove St PATH,Marin Light Rail,29596,Subscriber,1962,55,Male
1457,Newport Pkwy,North St,29504,Subscriber,1986,31,Male
975,Sip Ave,Newport PATH,29611,Subscriber,39,39,Male
437,Newport PATH,Paulus Hook,29551,Subscriber,23,23,Male
706,Central Ave,Sip Ave,29439,Subscriber,41,41,Male
1004,North St,Hilltop,29227,Subscriber,30,30,Male
237,Sip Ave,Dey St,29454,Subscriber,1973,44,Male
898,Heights Elevator,Hamilton Park,26171,Subscriber,1998,19,Female
377,Newark Ave,Exchange Place,29470,Subscriber,1986,31,Male
127,Newport Pkwy,Newport PATH,29512,Subscriber,29,29,Male
117,Manila & 1st,Warren St,29667,Subscriber,40,40,Male
444,Newport Pkwy,Columbus Drive,29662,Subscriber,24,24,Female
422,Newport Pkwy,Columbus Drive,26267,Subscriber,24,24,Male
416,Liberty Light Rail,Grove St PATH,26279,Subscriber,1990,27,Male
233,Jersey & 6th St,Grove St PATH,29306,Subscriber,1981,36,Male
107,Newport Pkwy,Newport PATH,26184,Subscriber,28,28,Male
469,City Hall,Newport PATH,29520,Subscriber,1981,36,Female
367,Essex Light Rail,Columbus Drive,29204,Subscriber,51,51,Male
347,Essex Light Rail,Newport PATH,29533,Subscriber,59,59,Male
452,Newport Pkwy,Hamilton Park,29274,Subscriber,1990,27,Male
265,Grove St PATH,Exchange Place,29499,Subscriber,1985,32,Male
220,Morris Canal,Exchange Place,26162,Subscriber,1973,44,Male
456,Brunswick St,Exchange Place,29676,Subscriber,1949,68,Male
211,Grove St PATH,Van Vorst Park,29280,Subscriber,30,30,Female
472,Brunswick St,Columbus Drive,29497,Subscriber,1984,33,Female
1319,Newport PATH,Grove St PATH,29467,Customer,NULL,NULL,Unknown
1314,Newport PATH,Grove St PATH,29607,Customer,NULL,NULL,Unknown
948,Morris Canal,Vesey Pl & River Terrace,29582,Subscriber,42,42,Male
555,Exchange Place,Newport PATH,26162,Subscriber,29,29,Male
965,Lincoln Park,Grove St PATH,29483,Subscriber,1991,26,Male
237,Warren St,Exchange Place,29667,Subscriber,30,30,Male
310,Brunswick St,Grove St PATH,26233,Subscriber,1986,31,Female
268,Hamilton Park,Grove St PATH,29242,Subscriber,1983,34,Male
142,Lafayette Park,Lafayette Park,29569,Subscriber,1986,31,Female
944,Lafayette Park,Grove St PATH,29240,Subscriber,29,29,Male
300,Marin Light Rail,Exchange Place,29444,Subscriber,1979,38,Male
445,Hamilton Park,Newport Pkwy,29293,Subscriber,1990,27,Male
280,Brunswick St,Grove St PATH,26251,Subscriber,1981,36,Female
353,Essex Light Rail,Grove St PATH,29452,Subscriber,1984,33,Male
485,Lafayette Park,City Hall,29569,Subscriber,1986,31,Female
1167,Jersey & 6th St,Garfield Ave Station,29556,Subscriber,1986,31,Male
717,Essex Light Rail,Monmouth and 6th,26175,Subscriber,40,40,Female
421,Sip Ave,Pershing Field,26316,Subscriber,1980,37,Male
217,City Hall,Exchange Place,26220,Subscriber,1992,25,Male
173,Marin Light Rail,Grove St PATH,29205,Subscriber,1931,86,Female
217,Grove St PATH,JC Medical Center,29621,Subscriber,28,28,Female
564,Jersey & 6th St,Exchange Place,29287,Subscriber,57,57,Male
202,City Hall,Exchange Place,26212,Subscriber,1986,31,Male
315,Jersey & 6th St,Newport PATH,29509,Subscriber,51,51,Male
609,Lincoln Park,Sip Ave,29601,Subscriber,1959,58,Female
257,Brunswick St,Grove St PATH,29628,Subscriber,1992,25,Male
294,Essex Light Rail,Exchange Place,26299,Subscriber,NULL,NULL,Unknown
118,Manila & 1st,Grove St PATH,29243,Subscriber,49,49,Male
186,Grove St PATH,Dixon Mills,29492,Subscriber,1981,36,Female
273,Brunswick St,Grove St PATH,29479,Subscriber,39,39,Male
262,Hamilton Park,Grove St PATH,26271,Subscriber,1986,31,Male
266,Hamilton Park,Grove St PATH,29506,Subscriber,23,23,Female
396,Grove St PATH,Exchange Place,29306,Customer,NULL,NULL,Unknown
402,Grove St PATH,Exchange Place,29205,Customer,NULL,NULL,Unknown
379,Oakland Ave,Sip Ave,28918,Subscriber,1979,38,Male
2065,Newport Pkwy,Lafayette Park,26282,Subscriber,1979,38,Male
240,Brunswick St,Grove St PATH,26236,Subscriber,1996,21,Male
467,Van Vorst Park,Exchange Place,29280,Subscriber,1980,37,Male
2384,Heights Elevator,Newport Pkwy,26291,Customer,NULL,NULL,Unknown
318,Warren St,Exchange Place,29573,Subscriber,1982,35,Male
305,Hamilton Park,Grove St PATH,29494,Subscriber,40,40,Male
541,Newport PATH,Exchange Place,26184,Subscriber,29,29,Male
325,Brunswick St,Grove St PATH,26210,Subscriber,39,39,Female
258,Brunswick St,Grove St PATH,26166,Subscriber,1965,52,Male
915,Heights Elevator,Grove St PATH,26306,Subscriber,1986,31,Male
186,Grove St PATH,Newark Ave,29452,Subscriber,57,57,Male
379,Dixon Mills,Columbus Drive,29492,Subscriber,1984,33,Male
262,Brunswick St,Grove St PATH,29590,Subscriber,1979,38,Male
269,Jersey & 6th St,Grove St PATH,29652,Subscriber,42,42,Female
419,Pershing Field,Sip Ave,26216,Subscriber,1984,33,Male
597,Pershing Field,Sip Ave,26229,Subscriber,1992,25,Female
182,Newark Ave,JC Medical Center,29452,Subscriber,1964,53,Male
654,Garfield Ave Station,Grove St PATH,29606,Subscriber,1992,25,Male
2864,Garfield Ave Station,Liberty Light Rail,29268,Subscriber,1986,31,Male
389,Columbus Drive,Exchange Place,29204,Subscriber,28,28,Male
355,Morris Canal,Columbus Drive,29210,Subscriber,1962,55,Male
445,Manila & 1st,Brunswick & 6th,26301,Subscriber,39,39,Male
1432,Oakland Ave,Hamilton Park,26270,Subscriber,28,28,Male
590,Hamilton Park,Exchange Place,29304,Subscriber,1982,35,Male
249,Essex Light Rail,Exchange Place,26257,Subscriber,1986,31,Male
220,Morris Canal,Exchange Place,29499,Subscriber,1969,48,Male
506,Lafayette Park,Van Vorst Park,29474,Subscriber,1984,33,Male
568,Hamilton Park,Newport PATH,29498,Subscriber,1964,53,Female
392,Newport Pkwy,Exchange Place,26169,Subscriber,28,28,Female
3550,Astor Place,Grove St PATH,29612,Subscriber,1969,48,Female
454,Van Vorst Park,Brunswick & 6th,26192,Subscriber,49,49,Male
396,Grove St PATH,Newport PATH,29628,Subscriber,1986,31,Male
270,Newark Ave,Hamilton Park,26306,Subscriber,61,61,Female
318,Grove St PATH,Warren St,29494,Subscriber,1985,32,Female
172,West Side Light Rail,NJCU,26232,Subscriber,1964,53,Male
1539,Essex Light Rail,Morris Canal,26198,Customer,NULL,NULL,Unknown
572,Monmouth and 6th,Columbus Drive,26175,Subscriber,40,40,Female
245,Hamilton Park,Manila & 1st,26279,Subscriber,1984,33,Male
2459,Grove St PATH,City Hall,26173,Subscriber,1982,35,Male
500,Oakland Ave,Hamilton Park,26281,Subscriber,1996,21,Male
225,Grove St PATH,Exchange Place,26166,Subscriber,1973,44,Male
568,Grove St PATH,Communipaw & Berry Lane,29506,Subscriber,42,42,Male
701,Brunswick St,Newport PATH,26190,Subscriber,1983,34,Male
1657,Lincoln Park,Lincoln Park,26278,Subscriber,1991,26,Female
277,Oakland Ave,Sip Ave,29239,Subscriber,1957,60,Male
157,Brunswick St,Monmouth and 6th,29572,Subscriber,47,47,Male
356,Brunswick & 6th,Grove St PATH,26192,Subscriber,1992,25,Female
497,Grove St PATH,Brunswick & 6th,26271,Subscriber,1985,32,Male
843,Brunswick St,Exchange Place,29643,Subscriber,1963,54,Female
955,Dey St,Heights Elevator,26237,Subscriber,1963,54,Male
716,Exchange Place,Newport PATH,29211,Customer,NULL,NULL,Unknown
983,Exchange Place,Newport Pkwy,29216,Customer,NULL,NULL,Unknown
6148,North St,Riverview Park,29541,Customer,NULL,NULL,Unknown
6132,North St,Riverview Park,26206,Customer,NULL,NULL,Unknown
440,Columbus Drive,Essex Light Rail,26267,Subscriber,51,51,Male
375,Brunswick & 6th,Manila & 1st,26301,Subscriber,49,49,Male
2751,Hamilton Park,Exchange Place,29274,Subscriber,40,40,Female
1599,Liberty Light Rail,Liberty Light Rail,29213,Customer,NULL,NULL,Unknown
212,JC Medical Center,Grove St PATH,26300,Subscriber,1984,33,Male
676,Columbus Drive,Monmouth and 6th,29662,Subscriber,1985,32,Male
276,JC Medical Center,Grove St PATH,29621,Subscriber,28,28,Female
617,Liberty Light Rail,Jersey & 3rd,29268,Subscriber,1986,31,Male
212,Exchange Place,Columbus Drive,26257,Subscriber,29,29,Male
341,Morris Canal,JC Medical Center,26220,Subscriber,1984,33,Male
196,Jersey & 6th St,Grove St PATH,29266,Subscriber,1972,45,Male
1284,Sip Ave,Exchange Place,26216,Subscriber,24,24,Female
2366,Van Vorst Park,Newport Pkwy,29474,Subscriber,1962,55,Male
2147,Morris Canal,Van Vorst Park,26198,Customer,NULL,NULL,Unknown
328,City Hall,Hamilton Park,29304,Subscriber,59,59,Male
235,Columbus Drive,Dixon Mills,29492,Subscriber,1984,33,Male
1527,Pershing Field,Newark Ave,29457,Subscriber,1980,37,Male
653,Hamilton Park,Oakland Ave,26172,Subscriber,1996,21,Male
385,Newport Pkwy,Hamilton Park,26291,Subscriber,51,51,Male
1747,JC Medical Center,Morris Canal,29516,Subscriber,1984,33,Male
1798,Lincoln Park,Lincoln Park,26278,Subscriber,1991,26,Female
3957,Jersey & 6th St,Monmouth and 6th,26196,Customer,NULL,NULL,Unknown
3889,Jersey & 6th St,Monmouth and 6th,29668,Subscriber,47,47,Male
402,Brunswick & 6th,Grove St PATH,26271,Subscriber,1982,35,Female
247,Jersey & 6th St,Grove St PATH,29124,Subscriber,1959,58,Male
113,Grove St PATH,Newark Ave,26248,Subscriber,1981,36,Male
1081,Essex Light Rail,Essex Light Rail,26267,Subscriber,NULL,NULL,Unknown
373,Marin Light Rail,Exchange Place,26274,Subscriber,1982,35,Male
812,Van Vorst Park,McGinley Square,26230,Subscriber,47,47,Female
821,Monmouth and 6th,Pershing Field,29572,Subscriber,1990,27,Male
407,Exchange Place,City Hall,26216,Subscriber,61,61,Female
512,Columbus Drive,Monmouth and 6th,26175,Subscriber,40,40,Female
284,Morris Canal,Exchange Place,29485,Subscriber,1980,37,Male
525,Oakland Ave,Central Ave,29587,Subscriber,1981,36,Male
487,Oakland Ave,Central Ave,29250,Subscriber,28,28,Female
596,Christ Hospital,Grove St PATH,29526,Subscriber,28,28,Female
113,Monmouth and 6th,Jersey & 6th St,29662,Subscriber,39,39,Male
136,Exchange Place,Essex Light Rail,29643,Subscriber,1980,37,Male
175,Grove St PATH,Van Vorst Park,29266,Subscriber,1965,52,Male
365,Essex Light Rail,Newport PATH,26267,Subscriber,61,61,Male
294,Sip Ave,Dey St,29610,Subscriber,43,43,Female
375,Jersey & 6th St,Newport Pkwy,29460,Subscriber,1981,36,Male
883,Newport Pkwy,Grove St PATH,29216,Subscriber,NULL,NULL,Unknown
2802,Jersey & 6th St,Astor Place,29290,Subscriber,1969,48,Female
266,Morris Canal,Exchange Place,29660,Subscriber,1984,33,Male
547,Exchange Place,Grove St PATH,29274,Subscriber,40,40,Female
377,Monmouth and 6th,Grove St PATH,26175,Subscriber,1986,31,Female
591,Newport PATH,Grove St PATH,29509,Subscriber,1983,34,Male
594,Newport PATH,Grove St PATH,29520,Subscriber,1981,36,Female
525,Grove St PATH,Lafayette Park,26271,Subscriber,29,29,Male
1077,Columbus Drive,Sip Ave,29459,Subscriber,1980,37,Male
1066,Columbus Drive,Sip Ave,29210,Subscriber,1981,36,Male
316,Essex Light Rail,Columbus Drive,29643,Subscriber,1981,36,Male
266,Warren St,Newport PATH,29548,Subscriber,24,24,Female
1126,Pershing Field,Hamilton Park,29572,Subscriber,1990,27,Male
434,Hamilton Park,Newark Ave,26270,Subscriber,61,61,Female
492,Exchange Place,Newark Ave,29485,Subscriber,24,24,Male
2196,Oakland Ave,Oakland Ave,29456,Subscriber,1991,26,Male
790,Hamilton Park,Warren St,29636,Subscriber,46,46,Male
330,Hamilton Park,Grove St PATH,29253,Subscriber,1973,44,Male
714,Newport Pkwy,Essex Light Rail,29474,Subscriber,NULL,NULL,Unknown
231,Newport PATH,Warren St,29533,Subscriber,1982,35,Male
2348,Newport Pkwy,Grove St PATH,29469,Subscriber,1962,55,Male
308,Hamilton Park,Grove St PATH,29245,Subscriber,28,28,Male
794,Grove St PATH,Grove St PATH,29124,Subscriber,1984,33,Male
177,Marin Light Rail,City Hall,26208,Subscriber,1980,37,Male
395,Grove St PATH,Hamilton Park,29274,Subscriber,40,40,Female
179,Exchange Place,Columbus Drive,29205,Subscriber,1983,34,Male
355,Jersey & 3rd,Hilltop,29268,Subscriber,43,43,Male
192,Columbus Drive,Exchange Place,26257,Subscriber,29,29,Male
541,Lafayette Park,Liberty Light Rail,26271,Customer,NULL,NULL,Unknown
562,Lafayette Park,Liberty Light Rail,26282,Customer,NULL,NULL,Unknown
155,Monmouth and 6th,Brunswick St,29668,Subscriber,47,47,Male
366,Paulus Hook,Morris Canal,26304,Subscriber,61,61,Male
846,Morris Canal,Morris Canal,26285,Subscriber,41,41,Male
71,Grove St PATH,Manila & 1st,29245,Subscriber,46,46,Male
2557,Newport PATH,Newport Pkwy,26207,Subscriber,51,51,Male
5085,Columbus Drive,Newport Pkwy,29205,Subscriber,1985,32,Female
3179,Lafayette Park,Newport Pkwy,29542,Subscriber,1979,38,Male
875,Lafayette Park,JC Medical Center,26284,Customer,NULL,NULL,Unknown
790,Columbus Drive,Liberty Light Rail,29643,Subscriber,1981,36,Male
6653,Liberty Light Rail,Liberty Light Rail,26271,Customer,NULL,NULL,Unknown
6642,Liberty Light Rail,Liberty Light Rail,26282,Customer,NULL,NULL,Unknown
1037,Newport PATH,Hilltop,26178,Subscriber,51,51,Female
115,Newark Ave,Grove St PATH,29519,Subscriber,30,30,Male
502,Garfield Ave Station,Grove St PATH,29538,Subscriber,29,29,Male
170,Exchange Place,Columbus Drive,26169,Subscriber,59,59,Male
378,Pershing Field,5 Corners Library,26316,Subscriber,1985,32,Female
237,Pershing Field,Oakland Ave,26227,Subscriber,28,28,Female
658,Newport PATH,Manila & 1st,29628,Subscriber,1965,52,Male
259,Pershing Field,Oakland Ave,29486,Subscriber,1981,36,Male
2453,Liberty Light Rail,JC Medical Center,29643,Subscriber,1981,36,Male
542,Paulus Hook,Newport PATH,29600,Subscriber,28,28,Male
530,Paulus Hook,Newport PATH,29644,Subscriber,1995,22,Female
